timestamp|docker_stats|container_state|backend_proc|workflow_proc|workflow_health|task_queue|run_queue|mysql|redis|disk
2026-07-31T20:27:58+08:00|ai-resume-backend,12.20%,675.7MiB / 14.96GiB,177MB / 26.8MB,4.1kB / 1.02MB,125,ai-resume-workflow,0.78%,120.7MiB / 14.96GiB,4.55MB / 16.2MB,2.32MB / 0B,8,resumai-mysql,9.24%,637.3MiB / 14.96GiB,537MB / 5.04GB,2.75GB / 13.8GB,45,resumai-redis,0.42%,45MiB / 14.96GiB,274MB / 147MB,100MB / 2.67GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  711580 kB,Threads:	125,open_fds:188,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   91924 kB,VmRSS:	   91924 kB,Threads:	5,open_fds:50,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49097,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.11M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:99,evicted_keys:0|/dev/vda3        102818612 75166468  23245256      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:03+08:00|ai-resume-backend,29.41%,681MiB / 14.96GiB,180MB / 27.4MB,4.1kB / 1.05MB,125,ai-resume-workflow,9.83%,120.4MiB / 14.96GiB,4.72MB / 16.7MB,2.32MB / 0B,8,resumai-mysql,8.05%,636.9MiB / 14.96GiB,538MB / 5.05GB,2.75GB / 13.8GB,45,resumai-redis,1.84%,44.48MiB / 14.96GiB,274MB / 148MB,100MB / 2.67GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  716704 kB,Threads:	125,open_fds:191,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   91924 kB,VmRSS:	   91924 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49130,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.06M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:31,evicted_keys:0|/dev/vda3        102818612 75169096  23242628      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:08+08:00|ai-resume-backend,13.16%,680.4MiB / 14.96GiB,187MB / 28.2MB,4.1kB / 1.06MB,125,ai-resume-workflow,3.44%,120.4MiB / 14.96GiB,4.8MB / 17.3MB,2.32MB / 0B,8,resumai-mysql,2.74%,637.6MiB / 14.96GiB,539MB / 5.05GB,2.75GB / 13.9GB,45,resumai-redis,0.34%,45.22MiB / 14.96GiB,275MB / 148MB,100MB / 2.67GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  716740 kB,Threads:	125,open_fds:185,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92164 kB,VmRSS:	   92164 kB,Threads:	5,open_fds:47,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":6}|{"queued":0,"running":8,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":6,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49191,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.07M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:24,evicted_keys:0|/dev/vda3        102818612 75179744  23231980      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:13+08:00|ai-resume-backend,18.13%,681MiB / 14.96GiB,191MB / 29MB,4.1kB / 1.09MB,125,ai-resume-workflow,5.85%,120.4MiB / 14.96GiB,4.97MB / 17.8MB,2.32MB / 0B,8,resumai-mysql,5.53%,637.8MiB / 14.96GiB,539MB / 5.06GB,2.75GB / 13.9GB,45,resumai-redis,3.69%,44.84MiB / 14.96GiB,275MB / 148MB,100MB / 2.67GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  716780 kB,Threads:	125,open_fds:186,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92164 kB,VmRSS:	   92164 kB,Threads:	5,open_fds:54,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49248,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.10M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:33,evicted_keys:0|/dev/vda3        102818612 75182376  23229348      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:18+08:00|ai-resume-backend,1.41%,680.8MiB / 14.96GiB,191MB / 29.1MB,4.1kB / 1.09MB,125,ai-resume-workflow,0.11%,120.6MiB / 14.96GiB,5MB / 17.8MB,2.32MB / 0B,8,resumai-mysql,1.56%,637.8MiB / 14.96GiB,539MB / 5.06GB,2.75GB / 13.9GB,45,resumai-redis,0.19%,45.08MiB / 14.96GiB,275MB / 148MB,100MB / 2.67GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  716780 kB,Threads:	125,open_fds:185,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92164 kB,VmRSS:	   92164 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49248,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.07M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:25,evicted_keys:0|/dev/vda3        102818612 75185240  23226484      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:23+08:00|ai-resume-backend,12.63%,680.7MiB / 14.96GiB,202MB / 30.3MB,4.1kB / 1.13MB,125,ai-resume-workflow,8.84%,120.6MiB / 14.96GiB,5.11MB / 18.4MB,2.32MB / 0B,8,resumai-mysql,6.67%,637.4MiB / 14.96GiB,540MB / 5.07GB,2.75GB / 13.9GB,45,resumai-redis,0.48%,45.3MiB / 14.96GiB,275MB / 148MB,100MB / 2.68GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  730532 kB,VmRSS:	  716816 kB,Threads:	125,open_fds:184,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92448 kB,VmRSS:	   92448 kB,Threads:	5,open_fds:47,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":6}|{"queued":0,"running":8,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":6,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49266,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.09M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:53,evicted_keys:0|/dev/vda3        102818612 75194044  23217680      77% /,/dev/vdb          40973536 16470028  22389972      43% /data
2026-07-31T20:28:28+08:00|ai-resume-backend,2.55%,682.9MiB / 14.96GiB,203MB / 30.8MB,4.1kB / 1.15MB,125,ai-resume-workflow,0.82%,121.1MiB / 14.96GiB,5.32MB / 19MB,2.32MB / 0B,8,resumai-mysql,1.70%,637.5MiB / 14.96GiB,540MB / 5.07GB,2.75GB / 13.9GB,45,resumai-redis,12.51%,44.7MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  718920 kB,Threads:	125,open_fds:187,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92448 kB,VmRSS:	   92448 kB,Threads:	5,open_fds:48,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49339,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.11M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:26,evicted_keys:0|/dev/vda3        102818612 75195472  23216252      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:33+08:00|ai-resume-backend,1.91%,682.7MiB / 14.96GiB,209MB / 31.5MB,4.1kB / 1.18MB,125,ai-resume-workflow,1.18%,121.1MiB / 14.96GiB,5.37MB / 19.4MB,2.32MB / 0B,8,resumai-mysql,0.63%,638MiB / 14.96GiB,541MB / 5.07GB,2.75GB / 14GB,45,resumai-redis,3.31%,45.29MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  718960 kB,Threads:	125,open_fds:184,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92452 kB,VmRSS:	   92452 kB,Threads:	5,open_fds:43,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":6}|{"queued":0,"running":8,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":6,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49344,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.11M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:7,evicted_keys:0|/dev/vda3        102818612 75200532  23211192      77% /,/dev/vdb          40973536 16470016  22389984      43% /data
2026-07-31T20:28:38+08:00|ai-resume-backend,2.86%,683.3MiB / 14.96GiB,211MB / 32.1MB,4.1kB / 1.19MB,125,ai-resume-workflow,17.80%,121MiB / 14.96GiB,5.49MB / 19.7MB,2.32MB / 0B,8,resumai-mysql,2.08%,638.4MiB / 14.96GiB,541MB / 5.07GB,2.75GB / 14GB,45,resumai-redis,0.28%,44.39MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  719064 kB,Threads:	125,open_fds:188,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92452 kB,VmRSS:	   92452 kB,Threads:	5,open_fds:46,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49426,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.14M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:51,evicted_keys:0|/dev/vda3        102818612 75204108  23207616      77% /,/dev/vdb          40973536 16470028  22389972      43% /data
2026-07-31T20:28:43+08:00|ai-resume-backend,7.98%,683.3MiB / 14.96GiB,212MB / 32.3MB,4.1kB / 1.2MB,125,ai-resume-workflow,1.81%,121.1MiB / 14.96GiB,5.55MB / 19.8MB,2.32MB / 0B,8,resumai-mysql,1.85%,637.7MiB / 14.96GiB,542MB / 5.07GB,2.75GB / 14GB,45,resumai-redis,2.72%,44.48MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  719064 kB,Threads:	125,open_fds:186,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92452 kB,VmRSS:	   92452 kB,Threads:	5,open_fds:45,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49426,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.11M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:10,evicted_keys:0|/dev/vda3        102818612 75204424  23207300      77% /,/dev/vdb          40973536 16470028  22389972      43% /data
2026-07-31T20:28:48+08:00|ai-resume-backend,2.30%,683.5MiB / 14.96GiB,221MB / 33.2MB,4.1kB / 1.22MB,125,ai-resume-workflow,0.10%,120.7MiB / 14.96GiB,5.64MB / 20.5MB,2.32MB / 0B,8,resumai-mysql,18.11%,638.9MiB / 14.96GiB,542MB / 5.08GB,2.75GB / 14GB,45,resumai-redis,1.00%,45.02MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  719256 kB,Threads:	125,open_fds:183,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92568 kB,VmRSS:	   92568 kB,Threads:	5,open_fds:42,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":6}|{"queued":0,"running":8,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":6,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49446,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.13M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:15,evicted_keys:0|/dev/vda3        102818612 75218688  23193036      77% /,/dev/vdb          40973536 16470020  22389980      43% /data
2026-07-31T20:28:53+08:00|ai-resume-backend,5.59%,684MiB / 14.96GiB,224MB / 34MB,4.1kB / 1.23MB,125,ai-resume-workflow,4.46%,121.2MiB / 14.96GiB,5.8MB / 21MB,2.32MB / 0B,8,resumai-mysql,3.83%,638.8MiB / 14.96GiB,543MB / 5.09GB,2.75GB / 14GB,45,resumai-redis,2.72%,44.91MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  719644 kB,Threads:	125,open_fds:188,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92568 kB,VmRSS:	   92568 kB,Threads:	5,open_fds:49,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49535,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.13M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:20,evicted_keys:0|/dev/vda3        102818612 75223144  23188580      77% /,/dev/vdb          40973536 16470024  22389976      43% /data
2026-07-31T20:28:58+08:00|ai-resume-backend,3.39%,683.6MiB / 14.96GiB,231MB / 34.9MB,4.1kB / 1.24MB,125,ai-resume-workflow,1.81%,120.7MiB / 14.96GiB,5.89MB / 21.5MB,2.32MB / 0B,8,resumai-mysql,2.84%,639.1MiB / 14.96GiB,544MB / 5.09GB,2.75GB / 14.1GB,45,resumai-redis,0.35%,44.61MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  719672 kB,Threads:	125,open_fds:188,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92568 kB,VmRSS:	   92568 kB,Threads:	5,open_fds:46,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":6}|{"queued":0,"running":8,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":6,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49568,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.16M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:27,evicted_keys:0|/dev/vda3        102818612 75231720  23180004      77% /,/dev/vdb          40973536 16470024  22389976      43% /data
2026-07-31T20:29:03+08:00|ai-resume-backend,36.78%,688.4MiB / 14.96GiB,234MB / 35.4MB,4.1kB / 1.26MB,125,ai-resume-workflow,18.46%,121MiB / 14.96GiB,6.07MB / 22MB,2.32MB / 0B,8,resumai-mysql,11.79%,638.9MiB / 14.96GiB,544MB / 5.09GB,2.75GB / 14.1GB,45,resumai-redis,0.89%,45.16MiB / 14.96GiB,275MB / 148MB,100MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  724476 kB,Threads:	125,open_fds:192,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92568 kB,VmRSS:	   92568 kB,Threads:	5,open_fds:55,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49635,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.18M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:111,evicted_keys:0|/dev/vda3        102818612 75235704  23176020      77% /,/dev/vdb          40973536 16470024  22389976      43% /data
2026-07-31T20:29:08+08:00|ai-resume-backend,2.29%,688.1MiB / 14.96GiB,238MB / 36MB,4.1kB / 1.31MB,125,ai-resume-workflow,0.63%,120.8MiB / 14.96GiB,6.19MB / 22.4MB,2.32MB / 0B,8,resumai-mysql,2.13%,639.1MiB / 14.96GiB,544MB / 5.1GB,2.75GB / 14.1GB,45,resumai-redis,0.19%,44.96MiB / 14.96GiB,275MB / 148MB,101MB / 2.7GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  735176 kB,VmRSS:	  724476 kB,Threads:	125,open_fds:189,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92568 kB,VmRSS:	   92568 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	49655,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.15M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:22,evicted_keys:0|/dev/vda3        102818612 75241464  23170260      77% /,/dev/vdb          40973536 16470024  22389976      43% /data
